FALSE,FALSE,FALSE
dateTime:RFC3339,double,double
,,
_time,_humidity,_temperature
2022-02-19T20:40:00Z,76,-1.5
2022-02-19T20:50:00Z,76,-1.5
2022-02-19T21:10:00Z,79,-1.9
2022-02-19T21:20:00Z,79,-1.9
2022-02-19T21:40:00Z,79,-1.9
2022-02-19T21:50:00Z,79,-1.9
2022-02-19T22:10:00Z,79,-1.9
2022-02-19T22:20:00Z,84,-2.2
2022-02-19T22:40:00Z,84,-2.2
2022-02-19T22:50:00Z,84,-2.2
2022-02-19T23:10:00Z,84,-2.2
2022-02-19T23:20:00Z,85,-2.2
2022-02-19T23:40:00Z,85,-2.2
2022-02-19T23:50:00Z,85,-2.2
2022-02-20T00:10:00Z,85,-2.2
2022-02-20T00:20:00Z,87,-2.4
2022-02-20T00:40:00Z,87,-2.4
2022-02-20T00:50:00Z,87,-2.4
2022-02-20T01:10:00Z,87,-2.4
2022-02-20T01:20:00Z,90,-2.8
2022-02-20T01:40:00Z,90,-2.8
2022-02-20T01:50:00Z,90,-2.8
2022-02-20T02:10:00Z,90,-2.8
2022-02-20T02:20:00Z,90,-2.8
2022-02-20T02:40:00Z,90,-2.6
2022-02-20T02:50:00Z,90,-2.6
2022-02-20T03:10:00Z,90,-2.6
2022-02-20T03:20:00Z,90,-2.6
2022-02-20T03:40:00Z,90,-2.3
2022-02-20T03:50:00Z,90,-2.3
2022-02-20T04:10:00Z,90,-2.3
2022-02-20T04:20:00Z,90,-2.3
2022-02-20T04:40:00Z,94,-3.2
2022-02-20T04:50:00Z,94,-3.2
2022-02-20T05:10:00Z,94,-3.2
2022-02-20T05:20:00Z,94,-3.2
2022-02-20T05:40:00Z,96,-2.7
2022-02-20T05:50:00Z,96,-2.7
2022-02-20T06:10:00Z,96,-2.7
2022-02-20T06:20:00Z,NA,-2.7
2022-02-20T06:40:00Z,NA,-2.7
2022-02-20T06:50:00Z,NA,-2.4
2022-02-20T07:10:00Z,94,-2.4
2022-02-20T07:20:00Z,94,-2.4
2022-02-20T07:40:00Z,94,-2.4
2022-02-20T07:50:00Z,93,-2.3
2022-02-20T08:10:00Z,93,-2.3
2022-02-20T08:20:00Z,93,-2.3
2022-02-20T08:40:00Z,93,-2.3
2022-02-20T08:50:00Z,86,-1.4
2022-02-20T09:10:00Z,86,-1.4
2022-02-20T09:30:00Z,86,-1.4
2022-02-20T09:50:00Z,86,-1.4
2022-02-20T10:00:00Z,86,-1.4
2022-02-20T10:20:00Z,86,-1.4
2022-02-20T10:30:00Z,72,-0.2
2022-02-20T10:50:00Z,72,-0.2
2022-02-20T11:00:00Z,72,-0.2
2022-02-20T11:20:00Z,72,-0.2
2022-02-20T11:30:00Z,69,-0.2
2022-02-20T11:50:00Z,69,-0.2
2022-02-20T12:00:00Z,69,-0.2
2022-02-20T12:20:00Z,69,-0.2
2022-02-20T12:30:00Z,64,0.7
2022-02-20T12:50:00Z,64,0.7
2022-02-20T13:00:00Z,64,0.7
2022-02-20T13:20:00Z,64,0.7
2022-02-20T13:30:00Z,52,1
2022-02-20T13:50:00Z,52,1
2022-02-20T14:00:00Z,52,1
2022-02-20T14:20:00Z,52,1
2022-02-20T14:30:00Z,47,1.1
2022-02-20T14:50:00Z,47,1.1
2022-02-20T15:00:00Z,54,0.6
2022-02-20T15:20:00Z,54,0.6
2022-02-20T15:30:00Z,54,0.6
2022-02-20T15:50:00Z,54,0.6
2022-02-20T16:00:00Z,54,0.6
2022-02-20T16:20:00Z,62,-0.8
2022-02-20T16:30:00Z,62,-0.8
2022-02-20T16:50:00Z,62,-0.8
2022-02-20T17:00:00Z,62,-0.8
2022-02-20T17:20:00Z,69,-1.5
2022-02-20T17:30:00Z,69,-1.5
2022-02-20T17:50:00Z,69,-1.5
2022-02-20T18:00:00Z,69,-1.5
2022-02-20T18:20:00Z,75,-1.9
2022-02-20T18:30:00Z,75,-1.9
2022-02-20T18:50:00Z,75,-1.9
2022-02-20T19:00:00Z,75,-1.9
2022-02-20T19:20:00Z,75,-1.6
2022-02-20T19:30:00Z,75,-1.6
2022-02-20T19:50:00Z,75,-1.6
2022-02-20T20:00:00Z,75,-1.6
2022-02-20T20:20:00Z,83,-1.7
2022-02-20T20:30:00Z,83,-1.7
2022-02-20T20:50:00Z,83,-1.7
2022-02-20T21:00:00Z,83,-1.7
2022-02-20T21:20:00Z,90,-1.6
2022-02-20T21:30:00Z,90,-1.6
2022-02-20T21:50:00Z,90,-1.6
2022-02-20T22:00:00Z,90,-1.6
2022-02-20T22:20:00Z,88,-0.6
2022-02-20T22:30:00Z,88,-0.6
2022-02-20T22:50:00Z,88,-0.6
2022-02-20T23:00:00Z,88,-0.6
2022-02-20T23:20:00Z,91,0.1
2022-02-20T23:30:00Z,91,0.1
2022-02-20T23:50:00Z,91,0.1
2022-02-21T00:00:00Z,91,0.1
2022-02-21T00:20:00Z,88,0
2022-02-21T00:30:00Z,88,0
2022-02-21T00:50:00Z,88,0
2022-02-21T01:00:00Z,88,0
2022-02-21T01:20:00Z,88,0
2022-02-21T01:30:00Z,91,0.4
2022-02-21T01:50:00Z,91,0.4
2022-02-21T02:00:00Z,91,0.4
2022-02-21T02:20:00Z,91,0.4
2022-02-21T02:30:00Z,90,0.7
2022-02-21T02:50:00Z,90,0.7
2022-02-21T03:00:00Z,90,0.7
2022-02-21T03:20:00Z,90,0.7
2022-02-21T03:30:00Z,93,1
2022-02-21T03:50:00Z,93,1
2022-02-21T04:00:00Z,93,1
2022-02-21T04:20:00Z,93,1
2022-02-21T04:30:00Z,94,1
2022-02-21T04:50:00Z,94,1
2022-02-21T05:00:00Z,94,1
2022-02-21T05:20:00Z,94,1
2022-02-21T05:30:00Z,95,1
2022-02-21T05:50:00Z,95,1
2022-02-21T06:00:00Z,95,1
2022-02-21T06:20:00Z,95,1
2022-02-21T06:30:00Z,94,0.7
2022-02-21T06:50:00Z,94,0.7
2022-02-21T07:00:00Z,94,0.7
2022-02-21T07:20:00Z,94,0.7
2022-02-21T07:30:00Z,94,0.6
2022-02-21T07:50:00Z,94,0.6
2022-02-21T08:00:00Z,94,0.6
2022-02-21T08:20:00Z,94,0.6
2022-02-21T08:30:00Z,95,0.7
2022-02-21T08:50:00Z,95,0.7
2022-02-21T09:00:00Z,95,0.7
2022-02-21T09:20:00Z,95,0.7
2022-02-21T09:30:00Z,99,0.8
2022-02-21T09:50:00Z,99,0.8
2022-02-21T10:00:00Z,99,0.8
2022-02-21T10:20:00Z,99,0.8
2022-02-21T10:30:00Z,99,1.7
2022-02-21T10:50:00Z,99,1.7
2022-02-21T11:00:00Z,99,100
2022-02-21T11:20:00Z,99,1.7
2022-02-21T11:30:00Z,99,2.2
2022-02-21T11:50:00Z,99,2.2
2022-02-21T12:00:00Z,99,2.2
2022-02-21T12:20:00Z,99,2.2
2022-02-21T12:30:00Z,98,2.5
2022-02-21T12:50:00Z,98,2.5
2022-02-21T13:00:00Z,98,2.5
2022-02-21T13:20:00Z,98,2.5
2022-02-21T13:30:00Z,96,3.4
2022-02-21T13:50:00Z,96,3.4
2022-02-21T14:00:00Z,96,3.4
2022-02-21T14:20:00Z,96,3.4
2022-02-21T14:30:00Z,94,3.4
2022-02-21T14:50:00Z,94,3.4
2022-02-21T15:00:00Z,94,3.4
2022-02-21T15:20:00Z,94,3.4
2022-02-21T15:30:00Z,98,2.2
2022-02-21T15:50:00Z,98,2.2
2022-02-21T16:00:00Z,98,2.2
2022-02-21T16:20:00Z,98,2.2
2022-02-21T16:30:00Z,98,2.2
2022-02-21T16:50:00Z,98,1.2
2022-02-21T17:00:00Z,98,1.2
2022-02-21T17:20:00Z,98,1.2
2022-02-21T17:30:00Z,98,1.2
2022-02-21T17:50:00Z,94,1.1
2022-02-21T18:00:00Z,94,1.1
2022-02-21T18:20:00Z,94,1.1
2022-02-21T18:30:00Z,94,1.1
2022-02-21T18:50:00Z,84,-0.2
2022-02-21T19:00:00Z,84,-0.2
2022-02-21T19:20:00Z,84,-0.2
2022-02-21T19:30:00Z,84,-0.2
2022-02-21T19:50:00Z,82,-0.6
2022-02-21T20:00:00Z,82,-0.6
2022-02-21T20:20:00Z,82,-0.6
2022-02-21T20:30:00Z,82,-0.6
2022-02-21T20:50:00Z,80,-0.5
2022-02-21T21:00:00Z,80,-0.5
2022-02-21T21:20:00Z,156,-0.5
2022-02-21T21:30:00Z,80,-0.5
2022-02-21T21:50:00Z,79,-0.6
2022-02-21T22:00:00Z,79,-0.6
2022-02-21T22:20:00Z,79,-0.6
2022-02-21T22:30:00Z,79,-0.6
2022-02-21T22:50:00Z,78,-0.8
2022-02-21T23:00:00Z,78,-0.8
2022-02-21T23:20:00Z,78,-0.8
2022-02-21T23:30:00Z,78,-0.8
2022-02-21T23:50:00Z,79,-0.7
2022-02-22T00:00:00Z,79,-0.7
2022-02-22T00:20:00Z,79,-0.7
2022-02-22T00:30:00Z,79,-0.7
2022-02-22T00:50:00Z,79,-0.9
2022-02-22T01:00:00Z,79,-0.9
2022-02-22T01:20:00Z,79,-0.9
2022-02-22T01:30:00Z,79,-0.9
2022-02-22T01:50:00Z,78,-1.3
2022-02-22T02:00:00Z,78,-1.3
2022-02-22T02:20:00Z,78,-1.3
2022-02-22T02:30:00Z,78,-1.3
2022-02-22T02:50:00Z,78,-1.4
2022-02-22T03:00:00Z,78,-1.4
2022-02-22T03:20:00Z,78,-1.4
2022-02-22T03:30:00Z,78,-1.4
2022-02-22T03:50:00Z,82,-1.7
2022-02-22T04:00:00Z,82,-1.7
2022-02-22T04:20:00Z,82,-1.7
2022-02-22T04:30:00Z,82,-1.7
2022-02-22T04:50:00Z,77,-2.5
2022-02-22T05:00:00Z,77,-2.5
2022-02-22T05:20:00Z,77,-2.5
2022-02-22T05:30:00Z,77,-2.5
2022-02-22T05:50:00Z,76,-3.3
2022-02-22T06:00:00Z,76,-3.3
2022-02-22T06:20:00Z,NA,-3.3
2022-02-22T06:30:00Z,NA,-3.3
2022-02-22T06:50:00Z,NA,-3.6
2022-02-22T07:00:00Z,76,-3.6
2022-02-22T07:20:00Z,76,-3.6
2022-02-22T07:30:00Z,76,-3.6
2022-02-22T07:50:00Z,76,-3.6
2022-02-22T08:00:00Z,75,-3.8
2022-02-22T08:20:00Z,75,-3.8
2022-02-22T08:30:00Z,75,-3.8
2022-02-22T08:50:00Z,75,-3.8
2022-02-22T09:00:00Z,76,-3.9
2022-02-22T09:20:00Z,76,-3.9
2022-02-22T09:30:00Z,76,-3.9
2022-02-22T09:50:00Z,76,-3.9
2022-02-22T10:00:00Z,75,-3.7
2022-02-22T10:20:00Z,75,-3.7
2022-02-22T10:30:00Z,75,-3.7
2022-02-22T10:50:00Z,75,-3.7
2022-02-22T11:00:00Z,73,-4.3
2022-02-22T11:20:00Z,73,-4.3
2022-02-22T11:30:00Z,73,-4.3
2022-02-22T11:50:00Z,73,-4.3
2022-02-22T12:00:00Z,69,-2.7
2022-02-22T12:20:00Z,69,-2.7
2022-02-22T12:30:00Z,69,-2.7
2022-02-22T12:50:00Z,69,-2.7
2022-02-22T13:00:00Z,66,-2.2
2022-02-22T13:20:00Z,66,-2.2
2022-02-22T13:30:00Z,66,-2.2
2022-02-22T13:50:00Z,66,-2.2
2022-02-22T14:00:00Z,64,-1.9
2022-02-22T14:20:00Z,64,-1.9
2022-02-22T14:30:00Z,64,-1.9
2022-02-22T14:50:00Z,64,-1.9
2022-02-22T15:00:00Z,60,-2.5
2022-02-22T15:20:00Z,60,-2.5
2022-02-22T15:30:00Z,60,-2.5
2022-02-22T15:50:00Z,60,-2.5
2022-02-22T16:00:00Z,59,-3.1
2022-02-22T16:20:00Z,59,-3.1
2022-02-22T16:30:00Z,59,-3.1
2022-02-22T16:50:00Z,59,-3.1
2022-02-22T17:00:00Z,68,-4.5
2022-02-22T17:20:00Z,68,-4.5
2022-02-22T17:30:00Z,68,-4.5
2022-02-22T17:50:00Z,68,-4.5
2022-02-22T18:00:00Z,71,-5.1
2022-02-22T18:20:00Z,71,-5.1
2022-02-22T18:30:00Z,71,-5.1
2022-02-22T18:50:00Z,71,-5.1
2022-02-22T19:00:00Z,74,-6.3
2022-02-22T19:20:00Z,74,-6.3
2022-02-22T19:30:00Z,74,-6.3
2022-02-22T19:50:00Z,74,-6.3
2022-02-22T20:00:00Z,75,-6.6
2022-02-22T20:20:00Z,75,-6.6
2022-02-22T20:30:00Z,75,-6.6
2022-02-22T20:50:00Z,75,-6.6
2022-02-22T21:00:00Z,76,-6.2
2022-02-22T21:20:00Z,76,-6.2
2022-02-22T21:30:00Z,76,-6.2
2022-02-22T21:50:00Z,76,-6.2
2022-02-22T22:00:00Z,78,-6.5
2022-02-22T22:20:00Z,78,-6.5
2022-02-22T22:30:00Z,78,-6.5
2022-02-22T22:50:00Z,78,-6.5
2022-02-22T23:00:00Z,78,-6.5
2022-02-22T23:20:00Z,83,-7.4
2022-02-22T23:30:00Z,83,-7.4
2022-02-22T23:50:00Z,83,-7.4
2022-02-23T00:00:00Z,83,-7.4
2022-02-23T00:20:00Z,82,-6.8
2022-02-23T00:30:00Z,82,-6.8
2022-02-23T00:50:00Z,82,-6.8
2022-02-23T01:00:00Z,82,-6.8
2022-02-23T01:20:00Z,81,-7.3
2022-02-23T01:30:00Z,81,-7.3
2022-02-23T01:50:00Z,81,-7.3
2022-02-23T02:00:00Z,81,-7.3
2022-02-23T02:20:00Z,77,-6.4
2022-02-23T02:30:00Z,77,-6.4
2022-02-23T02:50:00Z,77,-6.4
2022-02-23T03:00:00Z,77,-6.4
2022-02-23T03:20:00Z,76,-5.4
2022-02-23T03:30:00Z,76,-5.4
2022-02-23T03:50:00Z,76,-5.4
2022-02-23T04:00:00Z,76,-5.4
2022-02-23T04:20:00Z,78,-6.1
2022-02-23T04:30:00Z,78,-6.1
2022-02-23T04:50:00Z,78,-6.1
2022-02-23T05:00:00Z,78,-6.1
2022-02-23T05:20:00Z,76,-5.4
2022-02-23T05:30:00Z,76,-5.4
2022-02-23T05:50:00Z,76,-5.4
2022-02-23T06:00:00Z,76,-5.4
2022-02-23T06:20:00Z,78,-4.6
2022-02-23T06:30:00Z,78,-4.6
2022-02-23T06:50:00Z,78,-4.6
2022-02-23T07:00:00Z,78,-4.6
2022-02-23T07:20:00Z,82,-4.3
2022-02-23T07:30:00Z,82,-4.3
2022-02-23T07:50:00Z,82,-4.3
2022-02-23T08:00:00Z,82,-80
2022-02-23T08:20:00Z,82,-3.2
2022-02-23T08:30:00Z,82,-3.2
2022-02-23T08:50:00Z,82,-3.2
2022-02-23T09:00:00Z,82,-3.2
2022-02-23T09:20:00Z,82,-2.2
2022-02-23T09:30:00Z,82,-2.2
2022-02-23T09:50:00Z,82,-2.2
2022-02-23T10:00:00Z,82,-2.2
2022-02-23T10:20:00Z,83,-0.8
2022-02-23T10:30:00Z,83,-0.8
2022-02-23T10:50:00Z,83,-0.8
2022-02-23T11:00:00Z,83,-0.8
2022-02-23T11:20:00Z,80,100
2022-02-23T11:30:00Z,80,0.6
2022-02-23T11:50:00Z,80,0.6
2022-02-23T12:00:00Z,80,0.6
2022-02-23T12:20:00Z,77,1.2
2022-02-23T12:30:00Z,77,1.2
2022-02-23T12:50:00Z,77,1.2
2022-02-23T13:00:00Z,77,1.2
2022-02-23T13:20:00Z,76,1.5
2022-02-23T13:30:00Z,76,1.5
2022-02-23T13:50:00Z,76,1.5
2022-02-23T14:00:00Z,76,1.5
2022-02-23T14:20:00Z,76,1.5
2022-02-23T14:30:00Z,77,1.7
2022-02-23T14:50:00Z,77,1.7
2022-02-23T15:00:00Z,77,1.7
2022-02-23T15:20:00Z,77,1.7
2022-02-23T15:30:00Z,80,1.4
2022-02-23T15:50:00Z,80,1.4
2022-02-23T16:00:00Z,80,1.4
2022-02-23T16:20:00Z,80,1.4
2022-02-23T16:30:00Z,83,0.6
2022-02-23T16:50:00Z,83,0.6
2022-02-23T17:00:00Z,83,0.6
2022-02-23T17:20:00Z,83,0.6
2022-02-23T17:30:00Z,87,-0.3
2022-02-23T17:50:00Z,87,-0.3
2022-02-23T18:00:00Z,87,-0.3
2022-02-23T18:20:00Z,87,-0.3
2022-02-23T18:30:00Z,90,-0.4
2022-02-23T18:50:00Z,90,-0.4
2022-02-23T19:00:00Z,90,-0.4
2022-02-23T19:20:00Z,90,-0.4
2022-02-23T19:30:00Z,88,0.2
2022-02-23T19:50:00Z,88,0.2
2022-02-23T20:00:00Z,88,0.2
2022-02-23T20:20:00Z,88,0.2
2022-02-23T20:30:00Z,87,1.3
2022-02-23T20:50:00Z,87,1.3
2022-02-23T21:00:00Z,87,1.3
2022-02-23T21:20:00Z,87,1.3
2022-02-23T21:30:00Z,85,1.5
2022-02-23T21:50:00Z,85,1.5
2022-02-23T22:00:00Z,85,1.5
2022-02-23T22:20:00Z,85,1.5
2022-02-23T22:30:00Z,87,1.4
2022-02-23T22:50:00Z,87,1.4
2022-02-23T23:00:00Z,87,1.4
2022-02-23T23:20:00Z,87,1.4
2022-02-23T23:30:00Z,88,1.6
2022-02-23T23:50:00Z,88,1.6
2022-02-24T00:00:00Z,88,1.6
2022-02-24T00:20:00Z,88,1.6
2022-02-24T00:30:00Z,90,1.4
2022-02-24T00:50:00Z,90,1.4
2022-02-24T01:00:00Z,90,1.4
2022-02-24T01:20:00Z,90,1.4
2022-02-24T01:30:00Z,87,2
2022-02-24T01:50:00Z,87,2
2022-02-24T02:00:00Z,87,2
2022-02-24T02:20:00Z,87,2
2022-02-24T02:30:00Z,85,2.9
2022-02-24T02:50:00Z,85,2.9
2022-02-24T03:00:00Z,85,2.9
2022-02-24T03:20:00Z,85,2.9
2022-02-24T03:30:00Z,84,2.9
2022-02-24T03:50:00Z,84,2.9
2022-02-24T04:00:00Z,84,2.9
2022-02-24T04:20:00Z,84,2.9
2022-02-24T04:30:00Z,84,3
2022-02-24T04:50:00Z,84,3
2022-02-24T05:00:00Z,84,3
2022-02-24T05:20:00Z,84,3
2022-02-24T05:30:00Z,84,3
2022-02-24T05:50:00Z,85,3.2
2022-02-24T06:00:00Z,85,3.2
2022-02-24T06:20:00Z,85,3.2
2022-02-24T06:30:00Z,85,3.2
2022-02-24T06:50:00Z,85,3.5
2022-02-24T07:00:00Z,85,3.5
2022-02-24T07:20:00Z,85,3.5
2022-02-24T07:30:00Z,85,3.5
2022-02-24T07:50:00Z,84,3.9
2022-02-24T08:00:00Z,84,3.9
2022-02-24T08:20:00Z,84,3.9
2022-02-24T08:30:00Z,84,3.9
2022-02-24T08:50:00Z,85,3.8
2022-02-24T09:00:00Z,85,3.8
2022-02-24T09:20:00Z,85,3.8
2022-02-24T09:30:00Z,85,3.8
2022-02-24T09:50:00Z,86,4.2
2022-02-24T10:00:00Z,86,4.2
2022-02-24T10:20:00Z,86,4.2
2022-02-24T10:30:00Z,86,4.2
2022-02-24T10:50:00Z,89,4.2
2022-02-24T11:00:00Z,89,4.2
2022-02-24T11:20:00Z,89,4.2
2022-02-24T11:30:00Z,89,4.2
2022-02-24T11:50:00Z,91,4.2
2022-02-24T12:00:00Z,91,4.2
2022-02-24T12:20:00Z,91,4.2
2022-02-24T12:30:00Z,91,4.2
2022-02-24T12:50:00Z,90,4.3
2022-02-24T13:00:00Z,90,4.3
2022-02-24T13:20:00Z,90,4.3
2022-02-24T13:30:00Z,90,4.3
2022-02-24T13:50:00Z,91,3.5
2022-02-24T14:00:00Z,91,3.5
2022-02-24T14:20:00Z,91,3.5
2022-02-24T14:30:00Z,91,3.5
2022-02-24T14:50:00Z,91,3.9
2022-02-24T15:00:00Z,91,3.9
2022-02-24T15:20:00Z,91,3.9
2022-02-24T15:30:00Z,91,3.9
2022-02-24T15:50:00Z,90,4.1
2022-02-24T16:00:00Z,90,4.1
2022-02-24T16:20:00Z,90,4.1
2022-02-24T16:30:00Z,90,4.1
2022-02-24T16:50:00Z,90,3.4
2022-02-24T17:00:00Z,90,3.4
2022-02-24T17:20:00Z,90,3.4
2022-02-24T17:30:00Z,90,3.4
2022-02-24T17:50:00Z,89,2.9
2022-02-24T18:00:00Z,89,2.9
2022-02-24T18:20:00Z,89,2.9
2022-02-24T18:30:00Z,89,2.9
2022-02-24T18:50:00Z,91,2.2
2022-02-24T19:00:00Z,91,2.2
2022-02-24T19:20:00Z,91,2.2
2022-02-24T19:30:00Z,91,2.2
2022-02-24T19:50:00Z,93,2.6
2022-02-24T20:00:00Z,93,2.6
2022-02-24T20:20:00Z,93,2.6
2022-02-24T20:30:00Z,93,2.6
2022-02-24T20:50:00Z,93,2.6
2022-02-24T21:00:00Z,92,2.4
2022-02-24T21:20:00Z,92,2.4
2022-02-24T21:30:00Z,92,2.4
2022-02-24T21:50:00Z,92,2.4
2022-02-24T22:00:00Z,95,2
2022-02-24T22:20:00Z,95,2
2022-02-24T22:30:00Z,95,2
2022-02-24T22:50:00Z,95,2
2022-02-24T23:00:00Z,96,1.3
2022-02-24T23:20:00Z,96,1.3
2022-02-24T23:30:00Z,96,1.3
2022-02-24T23:50:00Z,96,1.3
2022-02-25T00:00:00Z,98,1
2022-02-25T00:20:00Z,98,1
2022-02-25T00:30:00Z,98,1
2022-02-25T00:50:00Z,98,1
2022-02-25T01:00:00Z,99,0.6
2022-02-25T01:20:00Z,99,0.6
2022-02-25T01:30:00Z,99,0.6
2022-02-25T01:50:00Z,99,0.6
2022-02-25T02:00:00Z,99,0.4
2022-02-25T02:20:00Z,99,0.4
2022-02-25T02:30:00Z,99,0.4
2022-02-25T02:50:00Z,99,0.4
2022-02-25T03:00:00Z,98,0.7
2022-02-25T03:20:00Z,98,0.7
2022-02-25T03:30:00Z,98,0.7
2022-02-25T03:50:00Z,98,0.7
2022-02-25T04:00:00Z,97,0.7
2022-02-25T04:20:00Z,97,0.7
2022-02-25T04:30:00Z,97,0.7
2022-02-25T04:50:00Z,97,0.7
2022-02-25T05:00:00Z,97,0.6
2022-02-25T05:20:00Z,97,0.6
2022-02-25T05:30:00Z,97,0.6
2022-02-25T05:50:00Z,97,0.6
2022-02-25T06:00:00Z,95,0.4
2022-02-25T06:20:00Z,95,0.4
2022-02-25T06:30:00Z,95,0.4
2022-02-25T06:50:00Z,95,0.4
2022-02-25T07:00:00Z,94,0.5
2022-02-25T07:20:00Z,94,0.5
2022-02-25T07:30:00Z,94,0.5
2022-02-25T07:50:00Z,94,0.5
2022-02-25T08:00:00Z,88,1
2022-02-25T08:20:00Z,88,1
2022-02-25T08:30:00Z,88,1
2022-02-25T08:50:00Z,88,1
2022-02-25T09:00:00Z,81,1.4
2022-02-25T09:20:00Z,81,1.4
2022-02-25T09:30:00Z,81,1.4
2022-02-25T09:50:00Z,81,1.4
2022-02-25T10:00:00Z,76,1.8
2022-02-25T10:20:00Z,76,1.8
2022-02-25T10:30:00Z,76,1.8
2022-02-25T10:50:00Z,76,1.8
2022-02-25T11:00:00Z,71,2.9
2022-02-25T11:20:00Z,71,2.9
2022-02-25T11:30:00Z,71,2.9
2022-02-25T11:50:00Z,71,2.9
2022-02-25T12:00:00Z,71,2.9
2022-02-25T12:20:00Z,70,3
2022-02-25T12:30:00Z,70,3
2022-02-25T12:50:00Z,70,3
2022-02-25T13:00:00Z,70,3
2022-02-25T13:20:00Z,70,2.7
2022-02-25T13:30:00Z,70,2.7
2022-02-25T13:50:00Z,70,2.7
2022-02-25T14:00:00Z,70,2.7
2022-02-25T14:20:00Z,67,3.1
2022-02-25T14:30:00Z,67,3.1
2022-02-25T14:50:00Z,67,3.1
2022-02-25T15:00:00Z,67,3.1
2022-02-25T15:20:00Z,66,3.3
2022-02-25T15:30:00Z,66,3.3
2022-02-25T15:50:00Z,66,3.3
2022-02-25T16:00:00Z,66,3.3
2022-02-25T16:20:00Z,68,3.2
2022-02-25T16:30:00Z,68,3.2
2022-02-25T16:50:00Z,68,3.2
2022-02-25T17:00:00Z,68,3.2
2022-02-25T17:20:00Z,71,2.4
2022-02-25T17:30:00Z,71,2.4
2022-02-25T17:50:00Z,71,2.4
2022-02-25T18:00:00Z,71,2.4
2022-02-25T18:20:00Z,73,100
2022-02-25T18:30:00Z,73,1.7
2022-02-25T18:50:00Z,73,1.7
2022-02-25T19:00:00Z,73,1.7
2022-02-25T19:20:00Z,75,1
