FALSE,FALSE,FALSE
2022-02-25T19:30:00Z,75,1
2022-02-25T19:50:00Z,75,1
2022-02-25T20:00:00Z,75,1
2022-02-25T20:20:00Z,75,0.6
2022-02-25T20:30:00Z,75,0.6
2022-02-25T20:50:00Z,75,0.6
2022-02-25T21:00:00Z,75,0.6
2022-02-25T21:20:00Z,76,0.1
2022-02-25T21:30:00Z,76,0.1
2022-02-25T21:50:00Z,76,0.1
2022-02-25T22:00:00Z,76,0.1
2022-02-25T22:20:00Z,80,0.1
2022-02-25T22:30:00Z,80,0.1
2022-02-25T22:50:00Z,80,0.1
2022-02-25T23:00:00Z,80,0.1
2022-02-25T23:20:00Z,81,-0.5
2022-02-25T23:30:00Z,81,-0.5
2022-02-25T23:50:00Z,81,-0.5
2022-02-26T00:00:00Z,81,-0.5
2022-02-26T00:20:00Z,80,-0.4
2022-02-26T00:30:00Z,80,-0.4
2022-02-26T00:50:00Z,80,-0.4
2022-02-26T01:00:00Z,80,-0.4
2022-02-26T01:20:00Z,78,-0.9
2022-02-26T01:30:00Z,78,-0.9
2022-02-26T01:50:00Z,78,-0.9
2022-02-26T02:00:00Z,78,-0.9
2022-02-26T02:20:00Z,75,-1.3
2022-02-26T02:30:00Z,75,-1.3
2022-02-26T02:50:00Z,75,-1.3
2022-02-26T03:00:00Z,75,-1.3
2022-02-26T03:20:00Z,75,-1.3
2022-02-26T03:30:00Z,75,-1.6
2022-02-26T03:50:00Z,75,-1.6
2022-02-26T04:00:00Z,75,-1.6
2022-02-26T04:20:00Z,75,-1.6
2022-02-26T04:30:00Z,72,-2.1
2022-02-26T04:50:00Z,72,100
2022-02-26T05:00:00Z,72,-2.1
2022-02-26T05:20:00Z,72,-2.1
2022-02-26T05:30:00Z,73,-2.4
2022-02-26T05:50:00Z,73,-2.4
2022-02-26T06:00:00Z,73,-2.4
2022-02-26T06:20:00Z,73,-2.4
2022-02-26T06:30:00Z,75,-3
2022-02-26T06:50:00Z,75,-3
2022-02-26T07:00:00Z,75,-3
2022-02-26T07:20:00Z,75,-3
2022-02-26T07:30:00Z,74,-3
2022-02-26T07:50:00Z,74,-3
2022-02-26T08:00:00Z,74,-3
2022-02-26T08:20:00Z,74,-3
2022-02-26T08:30:00Z,69,-2.2
2022-02-26T08:50:00Z,69,-2.2
2022-02-26T09:00:00Z,69,-2.2
2022-02-26T09:20:00Z,69,-2.2
2022-02-26T09:30:00Z,63,-0.7
2022-02-26T09:50:00Z,63,-0.7
2022-02-26T10:00:00Z,63,-0.7
2022-02-26T10:20:00Z,63,-0.7
2022-02-26T10:30:00Z,58,0.6
2022-02-26T10:50:00Z,58,0.6
2022-02-26T11:00:00Z,58,0.6
2022-02-26T11:20:00Z,58,0.6
2022-02-26T11:30:00Z,54,1.6
2022-02-26T11:50:00Z,54,1.6
2022-02-26T12:00:00Z,54,1.6
2022-02-26T12:20:00Z,54,1.6
2022-02-26T12:30:00Z,51,2.3
2022-02-26T12:50:00Z,51,2.3
2022-02-26T13:00:00Z,51,2.3
2022-02-26T13:20:00Z,51,2.3
2022-02-26T13:30:00Z,50,2.6
2022-02-26T13:50:00Z,50,2.6
2022-02-26T14:00:00Z,50,2.6
2022-02-26T14:20:00Z,50,2.6
2022-02-26T14:30:00Z,45,2.7
2022-02-26T14:50:00Z,45,2.7
2022-02-26T15:00:00Z,45,2.7
2022-02-26T15:20:00Z,45,2.7
2022-02-26T15:30:00Z,49,2.7
2022-02-26T15:50:00Z,49,2.7
2022-02-26T16:00:00Z,49,2.7
2022-02-26T16:20:00Z,49,2.7
2022-02-26T16:30:00Z,52,1.9
2022-02-26T16:50:00Z,52,1.9
2022-02-26T17:00:00Z,52,1.9
2022-02-26T17:20:00Z,52,1.9
2022-02-26T17:30:00Z,63,0.4
2022-02-26T17:50:00Z,63,0.4
2022-02-26T18:00:00Z,63,0.4
2022-02-26T18:20:00Z,63,0.4
2022-02-26T18:30:00Z,63,0.4
2022-02-26T18:50:00Z,66,-0.7
2022-02-26T19:00:00Z,66,-0.7
2022-02-26T19:20:00Z,66,-0.7
2022-02-26T19:30:00Z,66,-0.7
2022-02-26T19:50:00Z,65,-0.5
2022-02-26T20:00:00Z,65,-0.5
2022-02-26T20:20:00Z,65,-0.5
2022-02-26T20:30:00Z,65,-0.5
2022-02-26T20:50:00Z,68,-0.5
2022-02-26T21:00:00Z,68,-0.5
2022-02-26T21:20:00Z,68,-0.5
2022-02-26T21:30:00Z,68,-0.5
2022-02-26T21:50:00Z,72,-0.8
2022-02-26T22:00:00Z,72,-0.8
2022-02-26T22:20:00Z,72,-0.8
2022-02-26T22:30:00Z,72,-0.8
2022-02-26T22:50:00Z,75,-0.7
2022-02-26T23:00:00Z,75,-0.7
2022-02-26T23:20:00Z,75,-0.7
2022-02-26T23:30:00Z,75,-0.7
2022-02-26T23:50:00Z,70,-0.5
2022-02-27T00:00:00Z,70,-0.5
2022-02-27T00:20:00Z,70,-0.5
2022-02-27T00:30:00Z,70,-0.5
2022-02-27T00:50:00Z,66,-0.2
2022-02-27T01:00:00Z,66,-0.2
2022-02-27T01:20:00Z,66,-0.2
2022-02-27T01:30:00Z,66,-0.2
2022-02-27T01:50:00Z,63,-0.1
2022-02-27T02:00:00Z,63,-0.1
2022-02-27T02:20:00Z,63,-0.1
2022-02-27T02:30:00Z,63,-0.1
2022-02-27T02:50:00Z,62,-0.3
2022-02-27T03:00:00Z,62,-0.3
2022-02-27T03:20:00Z,62,-0.3
2022-02-27T03:30:00Z,62,-0.3
2022-02-27T03:50:00Z,63,0.1
2022-02-27T04:00:00Z,63,0.1
2022-02-27T04:20:00Z,63,0.1
2022-02-27T04:30:00Z,63,0.1
2022-02-27T04:50:00Z,63,0.6
2022-02-27T05:00:00Z,63,0.6
2022-02-27T05:20:00Z,63,0.6
2022-02-27T05:30:00Z,63,0.6
2022-02-27T05:50:00Z,65,0.5
2022-02-27T06:00:00Z,65,0.5
2022-02-27T06:20:00Z,65,0.5
2022-02-27T06:30:00Z,65,0.5
2022-02-27T06:50:00Z,68,0.7
2022-02-27T07:00:00Z,68,0.7
2022-02-27T07:20:00Z,68,0.7
2022-02-27T07:30:00Z,68,0.7
2022-02-27T07:50:00Z,68,1
2022-02-27T08:00:00Z,68,1
2022-02-27T08:20:00Z,68,1
2022-02-27T08:30:00Z,68,1
2022-02-27T08:50:00Z,67,1.9
2022-02-27T09:00:00Z,67,1.9
2022-02-27T09:20:00Z,67,1.9
2022-02-27T09:30:00Z,67,1.9
2022-02-27T09:50:00Z,67,1.9
2022-02-27T10:00:00Z,67,3.7
2022-02-27T10:20:00Z,67,3.7
2022-02-27T10:30:00Z,67,3.7
2022-02-27T10:50:00Z,67,3.7
2022-02-27T11:00:00Z,66,4.3
2022-02-27T11:20:00Z,66,4.3
2022-02-27T11:30:00Z,66,4.3
2022-02-27T11:50:00Z,66,4.3
2022-02-27T12:00:00Z,64,5.1
2022-02-27T12:20:00Z,64,5.1
2022-02-27T12:30:00Z,64,5.1
2022-02-27T12:50:00Z,64,5.1
2022-02-27T13:00:00Z,63,6.2
2022-02-27T13:20:00Z,63,6.2
2022-02-27T13:30:00Z,63,6.2
2022-02-27T13:50:00Z,63,6.2
2022-02-27T14:00:00Z,61,6.2
2022-02-27T14:20:00Z,61,6.2
2022-02-27T14:30:00Z,61,6.2
2022-02-27T14:50:00Z,61,6.2
2022-02-27T15:00:00Z,61,6
2022-02-27T15:20:00Z,61,6
2022-02-27T15:30:00Z,61,6
2022-02-27T15:50:00Z,61,6
2022-02-27T16:00:00Z,61,6.1
2022-02-27T16:20:00Z,61,6.1
2022-02-27T16:30:00Z,61,6.1
2022-02-27T16:50:00Z,61,6.1
2022-02-27T17:00:00Z,62,5.1
2022-02-27T17:20:00Z,62,5.1
2022-02-27T17:30:00Z,62,5.1
2022-02-27T17:50:00Z,62,5.1
2022-02-27T18:00:00Z,66,4.2
2022-02-27T18:20:00Z,66,4.2
2022-02-27T18:30:00Z,66,4.2
2022-02-27T18:50:00Z,66,4.2
2022-02-27T19:00:00Z,78,2.5
2022-02-27T19:20:00Z,78,2.5
2022-02-27T19:30:00Z,78,2.5
2022-02-27T19:50:00Z,78,2.5
2022-02-27T20:00:00Z,78,1.9
2022-02-27T20:20:00Z,78,1.9
2022-02-27T20:30:00Z,78,1.9
2022-02-27T20:50:00Z,78,1.9
2022-02-27T21:00:00Z,80,1.9
2022-02-27T21:20:00Z,80,1.9
2022-02-27T21:30:00Z,80,1.9
2022-02-27T21:50:00Z,80,1.9
2022-02-27T22:00:00Z,80,1.8
2022-02-27T22:20:00Z,80,1.8
2022-02-27T22:30:00Z,80,1.8
2022-02-27T22:50:00Z,80,1.8
2022-02-27T23:00:00Z,80,1.5
2022-02-27T23:20:00Z,80,1.5
2022-02-27T23:30:00Z,80,1.5
2022-02-27T23:50:00Z,80,1.5
2022-02-28T00:00:00Z,77,1.2
2022-02-28T00:20:00Z,77,1.2
2022-02-28T00:30:00Z,77,1.2
2022-02-28T00:50:00Z,77,1.2
2022-02-28T01:00:00Z,77,1.2
2022-02-28T01:20:00Z,72,1.2
2022-02-28T01:30:00Z,72,1.2
2022-02-28T01:50:00Z,72,1.2
2022-02-28T02:00:00Z,72,1.2
2022-02-28T02:20:00Z,70,0.5
2022-02-28T02:30:00Z,70,0.5
2022-02-28T02:50:00Z,70,0.5
2022-02-28T03:00:00Z,70,0.5
2022-02-28T03:20:00Z,70,0.1
2022-02-28T03:30:00Z,70,0.1
2022-02-28T03:50:00Z,70,0.1
2022-02-28T04:00:00Z,70,0.1
2022-02-28T04:20:00Z,72,-1
2022-02-28T04:30:00Z,72,-1
2022-02-28T04:50:00Z,72,-1
2022-02-28T05:00:00Z,72,-1
2022-02-28T05:20:00Z,76,-1.5
2022-02-28T05:30:00Z,76,-1.5
2022-02-28T05:50:00Z,76,-1.5
2022-02-28T06:00:00Z,76,-1.5
2022-02-28T06:20:00Z,78,-1.8
2022-02-28T06:30:00Z,78,-1.8
2022-02-28T06:50:00Z,78,-1.8
2022-02-28T07:00:00Z,78,-1.8
2022-02-28T07:20:00Z,78,-1.5
2022-02-28T07:30:00Z,78,-1.5
2022-02-28T07:50:00Z,78,-1.5
2022-02-28T08:00:00Z,78,-1.5
2022-02-28T08:20:00Z,76,-0.3
2022-02-28T08:30:00Z,76,-0.3
2022-02-28T08:50:00Z,76,-0.3
2022-02-28T09:00:00Z,76,-0.3
2022-02-28T09:20:00Z,73,0.9
2022-02-28T09:30:00Z,73,0.9
2022-02-28T09:50:00Z,73,0.9
2022-02-28T10:00:00Z,73,0.9
2022-02-28T10:20:00Z,69,2.3
2022-02-28T10:30:00Z,69,2.3
2022-02-28T10:50:00Z,69,2.3
2022-02-28T11:00:00Z,69,2.3
2022-02-28T11:20:00Z,64,3.6
2022-02-28T11:30:00Z,64,3.6
2022-02-28T11:50:00Z,64,3.6
2022-02-28T12:00:00Z,64,3.6
2022-02-28T12:20:00Z,61,100
2022-02-28T12:30:00Z,61,4.3
2022-02-28T12:50:00Z,61,4.3
2022-02-28T13:00:00Z,61,4.3
2022-02-28T13:20:00Z,58,4.9
2022-02-28T13:30:00Z,58,4.9
2022-02-28T13:50:00Z,58,4.9
2022-02-28T14:00:00Z,58,4.9
2022-02-28T14:20:00Z,55,5
2022-02-28T14:30:00Z,55,5
2022-02-28T14:50:00Z,55,5
2022-02-28T15:00:00Z,55,5
2022-02-28T15:20:00Z,58,4.6
2022-02-28T15:30:00Z,58,4.6
2022-02-28T15:50:00Z,58,4.6
2022-02-28T16:00:00Z,58,4.6
2022-02-28T16:20:00Z,58,4.6
2022-02-28T16:30:00Z,66,3.6
2022-02-28T16:50:00Z,66,3.6
2022-02-28T17:00:00Z,66,3.6
2022-02-28T17:20:00Z,66,3.6
2022-02-28T17:30:00Z,74,2.5
2022-02-28T17:50:00Z,74,2.5
2022-02-28T18:00:00Z,74,2.5
2022-02-28T18:20:00Z,74,2.5
2022-02-28T18:30:00Z,82,1.2
2022-02-28T18:50:00Z,82,1.2
2022-02-28T19:00:00Z,82,1.2
2022-02-28T19:20:00Z,82,1.2
2022-02-28T19:30:00Z,84,1.4
2022-02-28T19:50:00Z,84,1.4
2022-02-28T20:00:00Z,84,1.4
2022-02-28T20:20:00Z,84,1.4
2022-02-28T20:30:00Z,79,1.1
2022-02-28T20:50:00Z,79,1.1
2022-02-28T21:00:00Z,79,1.1
2022-02-28T21:20:00Z,79,1.1
2022-02-28T21:30:00Z,73,0.7
2022-02-28T21:50:00Z,73,0.7
2022-02-28T22:00:00Z,73,0.7
2022-02-28T22:20:00Z,73,0.7
2022-02-28T22:30:00Z,73,0.3
2022-02-28T22:50:00Z,73,0.3
2022-02-28T23:00:00Z,73,0.3
2022-02-28T23:20:00Z,73,0.3
2022-02-28T23:30:00Z,77,0.7
2022-02-28T23:50:00Z,77,0.7
2022-03-01T00:00:00Z,77,0.7
2022-03-01T00:20:00Z,77,0.7
2022-03-01T00:30:00Z,81,0.9
2022-03-01T00:50:00Z,81,0.9
2022-03-01T01:00:00Z,81,0.9
2022-03-01T01:20:00Z,81,0.9
2022-03-01T01:30:00Z,81,0.8
2022-03-01T01:50:00Z,81,0.8
2022-03-01T02:00:00Z,81,0.8
2022-03-01T02:20:00Z,81,0.8
2022-03-01T02:30:00Z,81,0.4
2022-03-01T02:50:00Z,81,0.4
2022-03-01T03:00:00Z,81,0.4
2022-03-01T03:20:00Z,81,0.4
2022-03-01T03:30:00Z,78,0.1
2022-03-01T03:50:00Z,78,0.1
2022-03-01T04:00:00Z,78,0.1
2022-03-01T04:20:00Z,78,0.1
2022-03-01T04:30:00Z,76,-0.3
2022-03-01T04:50:00Z,76,-0.3
2022-03-01T05:00:00Z,76,-0.3
2022-03-01T05:20:00Z,76,-0.3
2022-03-01T05:30:00Z,77,-0.7
2022-03-01T05:50:00Z,77,-0.7
2022-03-01T06:00:00Z,77,-0.7
2022-03-01T06:20:00Z,77,-0.7
2022-03-01T06:30:00Z,76,-0.7
2022-03-01T06:50:00Z,76,-0.7
2022-03-01T07:00:00Z,76,-0.7
2022-03-01T07:20:00Z,76,-0.7
2022-03-01T07:30:00Z,76,-0.7
2022-03-01T07:50:00Z,75,0.1
2022-03-01T08:00:00Z,75,0.1
2022-03-01T08:20:00Z,75,0.1
2022-03-01T08:30:00Z,75,0.1
2022-03-01T08:50:00Z,71,1.4
2022-03-01T09:00:00Z,71,1.4
2022-03-01T09:20:00Z,71,1.4
2022-03-01T09:30:00Z,71,1.4
2022-03-01T09:50:00Z,66,3
2022-03-01T10:00:00Z,66,3
2022-03-01T10:20:00Z,66,3
2022-03-01T10:30:00Z,66,3
2022-03-01T10:50:00Z,61,4.3
2022-03-01T11:00:00Z,61,4.3
2022-03-01T11:20:00Z,61,4.3
2022-03-01T11:30:00Z,61,4.3
2022-03-01T11:50:00Z,58,5.3
2022-03-01T12:00:00Z,58,5.3
2022-03-01T12:20:00Z,58,5.3
2022-03-01T12:30:00Z,58,5.3
2022-03-01T12:50:00Z,57,6.1
2022-03-01T13:00:00Z,57,6.1
2022-03-01T13:20:00Z,57,6.1
2022-03-01T13:30:00Z,57,6.1
2022-03-01T13:50:00Z,58,6.4
2022-03-01T14:00:00Z,58,6.4
2022-03-01T14:20:00Z,58,6.4
2022-03-01T14:30:00Z,58,6.4
2022-03-01T14:50:00Z,64,6.1
2022-03-01T15:00:00Z,64,6.1
2022-03-01T15:20:00Z,64,6.1
2022-03-01T15:30:00Z,64,6.1
2022-03-01T15:50:00Z,70,5.5
2022-03-01T16:00:00Z,70,5.5
2022-03-01T16:20:00Z,70,5.5
2022-03-01T16:30:00Z,70,5.5
2022-03-01T16:50:00Z,73,4.6
2022-03-01T17:00:00Z,73,4.6
2022-03-01T17:20:00Z,73,4.6
2022-03-01T17:30:00Z,73,4.6
2022-03-01T17:50:00Z,74,3.6
2022-03-01T18:00:00Z,74,3.6
2022-03-01T18:20:00Z,74,3.6
2022-03-01T18:30:00Z,74,3.6
2022-03-01T18:50:00Z,79,3
2022-03-01T19:00:00Z,79,3
2022-03-01T19:20:00Z,79,3
2022-03-01T19:30:00Z,79,3
2022-03-01T19:50:00Z,79,2.6
2022-03-01T20:00:00Z,79,2.6
2022-03-01T20:20:00Z,79,2.6
2022-03-01T20:30:00Z,79,2.6
2022-03-01T20:50:00Z,81,2.8
2022-03-01T21:00:00Z,81,2.8
2022-03-01T21:20:00Z,81,2.8
2022-03-01T21:30:00Z,81,2.8
2022-03-01T21:50:00Z,85,2.7
2022-03-01T22:00:00Z,85,2.7
2022-03-01T22:20:00Z,85,2.7
2022-03-01T22:30:00Z,85,2.7
2022-03-01T22:50:00Z,85,2.7
2022-03-01T23:00:00Z,85,2.8
2022-03-01T23:20:00Z,85,2.8
2022-03-01T23:30:00Z,85,2.8
2022-03-01T23:50:00Z,85,2.8
2022-03-02T00:00:00Z,85,2.6
2022-03-02T00:20:00Z,85,2.6
2022-03-02T00:30:00Z,85,2.6
2022-03-02T00:50:00Z,85,2.6
2022-03-02T01:00:00Z,85,2
2022-03-02T01:20:00Z,85,2
2022-03-02T01:30:00Z,85,2
2022-03-02T01:50:00Z,85,2
2022-03-02T02:00:00Z,86,1.6
2022-03-02T02:20:00Z,86,1.6
2022-03-02T02:30:00Z,86,1.6
2022-03-02T02:50:00Z,86,1.6
2022-03-02T03:00:00Z,86,0.8
2022-03-02T03:20:00Z,86,0.8
2022-03-02T03:30:00Z,86,0.8
2022-03-02T03:50:00Z,86,0.8
2022-03-02T04:00:00Z,88,0.4
2022-03-02T04:20:00Z,88,0.4
2022-03-02T04:30:00Z,88,0.4
2022-03-02T04:50:00Z,88,0.4
2022-03-02T05:00:00Z,88,0
2022-03-02T05:20:00Z,88,0
2022-03-02T05:30:00Z,88,0
2022-03-02T05:50:00Z,88,0
2022-03-02T06:00:00Z,93,-0.6
2022-03-02T06:20:00Z,93,-0.6
2022-03-02T06:30:00Z,93,-0.6
2022-03-02T06:50:00Z,93,-0.6
2022-03-02T07:00:00Z,92,-0.6
2022-03-02T07:20:00Z,92,-0.6
2022-03-02T07:30:00Z,92,-0.6
2022-03-02T07:50:00Z,92,-0.6
2022-03-02T08:00:00Z,90,0.2
2022-03-02T08:20:00Z,90,0.2
2022-03-02T08:30:00Z,90,0.2
2022-03-02T08:50:00Z,90,0.2
2022-03-02T09:00:00Z,86,0.8
2022-03-02T09:20:00Z,86,0.8
2022-03-02T09:30:00Z,86,0.8
2022-03-02T09:50:00Z,86,0.8
2022-03-02T10:00:00Z,80,2.4
2022-03-02T10:20:00Z,80,2.4
2022-03-02T10:30:00Z,80,2.4
2022-03-02T10:50:00Z,80,2.4
2022-03-02T11:00:00Z,75,4.1
2022-03-02T11:20:00Z,75,4.1
2022-03-02T11:30:00Z,75,4.1
2022-03-02T11:50:00Z,75,4.1
2022-03-02T12:00:00Z,69,5.3
2022-03-02T12:20:00Z,69,5.3
2022-03-02T12:30:00Z,69,5.3
2022-03-02T12:50:00Z,69,5.3
2022-03-02T13:00:00Z,66,5.9
2022-03-02T13:20:00Z,66,5.9
2022-03-02T13:30:00Z,66,5.9
2022-03-02T13:50:00Z,66,5.9
2022-03-02T14:00:00Z,66,5.9
2022-03-02T14:20:00Z,67,5.4
2022-03-02T14:30:00Z,67,5.4
2022-03-02T14:50:00Z,67,5.4
2022-03-02T15:00:00Z,67,5.4
2022-03-02T15:20:00Z,70,5.2
2022-03-02T15:30:00Z,70,5.2
2022-03-02T15:50:00Z,70,5.2
2022-03-02T16:00:00Z,70,5.2
2022-03-02T16:20:00Z,75,4.8
2022-03-02T16:30:00Z,75,4.8
2022-03-02T16:50:00Z,75,4.8
2022-03-02T17:00:00Z,75,4.8
2022-03-02T17:20:00Z,80,3.4
2022-03-02T17:30:00Z,80,3.4
2022-03-02T17:50:00Z,80,3.4
2022-03-02T18:00:00Z,80,3.4
2022-03-02T18:20:00Z,83,2.6
2022-03-02T18:30:00Z,83,2.6
2022-03-02T18:50:00Z,83,2.6
2022-03-02T19:00:00Z,83,2.6
2022-03-02T19:20:00Z,85,1.5
2022-03-02T19:30:00Z,85,1.5
2022-03-02T19:50:00Z,85,1.5
2022-03-02T20:00:00Z,85,1.5
2022-03-02T20:20:00Z,86,1
2022-03-02T20:30:00Z,86,1
2022-03-02T20:50:00Z,86,1
2022-03-02T21:00:00Z,86,1
2022-03-02T21:20:00Z,84,0.9
2022-03-02T21:30:00Z,84,0.9
2022-03-02T21:50:00Z,84,0.9
2022-03-02T22:00:00Z,84,0.9
2022-03-02T22:20:00Z,83,0.7
2022-03-02T22:30:00Z,83,0.7
2022-03-02T22:50:00Z,83,0.7
2022-03-02T23:00:00Z,83,0.7
2022-03-02T23:20:00Z,84,0.4
2022-03-02T23:30:00Z,84,0.4
2022-03-02T23:50:00Z,84,0.4
2022-03-03T00:00:00Z,84,0.4
2022-03-03T00:20:00Z,84,0.2
2022-03-03T00:30:00Z,84,0.2
2022-03-03T00:50:00Z,84,0.2
2022-03-03T01:00:00Z,84,0.2
2022-03-03T01:20:00Z,84,-0.3
2022-03-03T01:30:00Z,84,-0.3
2022-03-03T01:50:00Z,84,-0.3
2022-03-03T02:00:00Z,84,-0.3
2022-03-03T02:20:00Z,83,-0.3
2022-03-03T02:30:00Z,83,-0.3
2022-03-03T02:50:00Z,83,-0.3
2022-03-03T03:00:00Z,83,-0.3
2022-03-03T03:20:00Z,81,0.2
2022-03-03T03:30:00Z,81,0.2
2022-03-03T03:50:00Z,81,0.2
2022-03-03T04:00:00Z,81,0.2
2022-03-03T04:20:00Z,82,-0.5
2022-03-03T04:30:00Z,82,-0.5
2022-03-03T04:50:00Z,82,-0.5
2022-03-03T05:00:00Z,82,-0.5
2022-03-03T05:20:00Z,82,-0.5
2022-03-03T05:30:00Z,82,-0.8
2022-03-03T05:50:00Z,82,-0.8
2022-03-03T06:00:00Z,82,-0.8
2022-03-03T06:20:00Z,82,-0.8
2022-03-03T06:30:00Z,80,-0.2
2022-03-03T06:50:00Z,80,-0.2
2022-03-03T07:00:00Z,80,-0.2
2022-03-03T07:20:00Z,80,-0.2
2022-03-03T07:30:00Z,80,0.1
2022-03-03T07:50:00Z,80,0.1
2022-03-03T08:00:00Z,80,0.1
2022-03-03T08:20:00Z,80,0.1
2022-03-03T08:30:00Z,77,1.1
2022-03-03T08:50:00Z,77,1.1
2022-03-03T09:00:00Z,77,1.1
2022-03-03T09:20:00Z,77,1.1
2022-03-03T09:30:00Z,75,2.7
2022-03-03T09:50:00Z,75,2.7
2022-03-03T10:00:00Z,75,2.7
2022-03-03T10:20:00Z,75,2.7
2022-03-03T10:30:00Z,72,3.5
2022-03-03T10:50:00Z,72,3.5
2022-03-03T11:00:00Z,NA,3.5
2022-03-03T11:20:00Z,NA,3.5
2022-03-03T11:30:00Z,68,4.3
2022-03-03T11:50:00Z,68,4.3
2022-03-03T12:00:00Z,68,4.3
2022-03-03T12:20:00Z,68,4.3
2022-03-03T12:30:00Z,66,4.6
2022-03-03T12:50:00Z,66,4.6
2022-03-03T13:00:00Z,66,4.6
2022-03-03T13:20:00Z,66,4.6
2022-03-03T13:30:00Z,68,4.8
2022-03-03T13:50:00Z,68,4.8
2022-03-03T14:00:00Z,68,4.8
2022-03-03T14:20:00Z,68,4.8
2022-03-03T14:30:00Z,66,4.7
2022-03-03T14:50:00Z,66,4.7
2022-03-03T15:00:00Z,66,4.7
2022-03-03T15:20:00Z,66,4.7
2022-03-03T15:30:00Z,67,4.2
2022-03-03T15:50:00Z,67,4.2
2022-03-03T16:00:00Z,67,4.2
2022-03-03T16:20:00Z,67,4.2
2022-03-03T16:30:00Z,71,3.1
2022-03-03T16:50:00Z,71,3.1
2022-03-03T17:00:00Z,71,3.1
2022-03-03T17:20:00Z,71,3.1
2022-03-03T17:30:00Z,74,1.9
2022-03-03T17:50:00Z,74,1.9
2022-03-03T18:00:00Z,74,1.9
2022-03-03T18:20:00Z,74,1.9
2022-03-03T18:30:00Z,78,1.1
2022-03-03T18:50:00Z,78,1.1
2022-03-03T19:00:00Z,78,1.1
2022-03-03T19:20:00Z,78,1.1
2022-03-03T19:30:00Z,81,0.5
2022-03-03T19:50:00Z,81,0.5
