FALSE,FALSE,FALSE
2022-03-15T19:50:00Z,97,2.1
2022-03-15T20:00:00Z,97,2.1
2022-03-15T20:20:00Z,98,1.4
2022-03-15T20:30:00Z,98,1.4
2022-03-15T20:50:00Z,98,1.4
2022-03-15T21:00:00Z,98,1.4
2022-03-15T21:20:00Z,98,1.1
2022-03-15T21:30:00Z,98,1.1
2022-03-15T21:50:00Z,98,1.1
2022-03-15T22:00:00Z,98,1.1
2022-03-15T22:20:00Z,98,1.1
2022-03-15T22:30:00Z,98,0.5
2022-03-15T22:50:00Z,98,0.5
2022-03-15T23:00:00Z,98,0.5
2022-03-15T23:20:00Z,98,0.5
2022-03-15T23:30:00Z,98,0
2022-03-15T23:50:00Z,98,0
2022-03-16T00:00:00Z,98,0
2022-03-16T00:20:00Z,98,0
2022-03-16T00:30:00Z,98,-0.2
2022-03-16T00:50:00Z,98,-0.2
2022-03-16T01:00:00Z,98,-0.2
2022-03-16T01:20:00Z,98,-0.2
2022-03-16T01:30:00Z,98,-0.8
2022-03-16T01:50:00Z,98,-0.8
2022-03-16T02:00:00Z,98,-0.8
2022-03-16T02:20:00Z,98,-0.8
2022-03-16T02:30:00Z,99,-1.1
2022-03-16T02:50:00Z,99,-1.1
2022-03-16T03:00:00Z,99,-1.1
2022-03-16T03:20:00Z,99,-1.1
2022-03-16T03:30:00Z,98,-1.5
2022-03-16T03:50:00Z,98,-1.5
2022-03-16T04:00:00Z,98,-1.5
2022-03-16T04:20:00Z,98,-1.5
2022-03-16T04:30:00Z,98,-1.7
2022-03-16T04:50:00Z,98,-1.7
2022-03-16T05:00:00Z,98,-1.7
2022-03-16T05:20:00Z,98,-1.7
2022-03-16T05:30:00Z,98,-2.1
2022-03-16T05:50:00Z,98,-2.1
2022-03-16T06:00:00Z,98,-2.1
2022-03-16T06:20:00Z,98,-2.1
2022-03-16T06:30:00Z,98,-2.2
2022-03-16T06:50:00Z,98,-2.2
2022-03-16T07:00:00Z,98,-2.2
2022-03-16T07:20:00Z,98,-2.2
2022-03-16T07:30:00Z,98,-2
2022-03-16T07:50:00Z,98,-2
2022-03-16T08:00:00Z,98,-2
2022-03-16T08:20:00Z,98,-2
2022-03-16T08:30:00Z,98,-0.9
2022-03-16T08:50:00Z,98,-0.9
2022-03-16T09:00:00Z,98,-0.9
2022-03-16T09:20:00Z,98,-0.9
2022-03-16T09:30:00Z,97,1.8
2022-03-16T09:50:00Z,97,1.8
2022-03-16T10:00:00Z,97,1.8
2022-03-16T10:20:00Z,97,1.8
2022-03-16T10:30:00Z,94,4.2
2022-03-16T10:50:00Z,94,4.2
2022-03-16T11:00:00Z,94,4.2
2022-03-16T11:20:00Z,94,4.2
2022-03-16T11:30:00Z,91,6.7
2022-03-16T11:50:00Z,91,6.7
2022-03-16T12:00:00Z,91,6.7
2022-03-16T12:20:00Z,91,6.7
2022-03-16T12:30:00Z,88,8.7
2022-03-16T12:50:00Z,88,8.7
2022-03-16T13:00:00Z,88,8.7
2022-03-16T13:20:00Z,88,8.7
2022-03-16T13:30:00Z,88,8.7
2022-03-16T13:50:00Z,83,9.5
2022-03-16T14:00:00Z,83,9.5
2022-03-16T14:20:00Z,83,9.5
2022-03-16T14:30:00Z,83,9.5
2022-03-16T14:50:00Z,79,9.2
2022-03-16T15:00:00Z,79,9.2
2022-03-16T15:20:00Z,79,9.2
2022-03-16T15:30:00Z,79,9.2
2022-03-16T15:50:00Z,76,9.2
2022-03-16T16:00:00Z,76,9.2
2022-03-16T16:20:00Z,76,9.2
2022-03-16T16:30:00Z,76,9.2
2022-03-16T16:50:00Z,78,7.7
2022-03-16T17:00:00Z,78,7.7
2022-03-16T17:20:00Z,78,7.7
2022-03-16T17:30:00Z,78,7.7
2022-03-16T17:50:00Z,87,6.4
2022-03-16T18:00:00Z,87,6.4
2022-03-16T18:20:00Z,87,6.4
2022-03-16T18:30:00Z,87,6.4
2022-03-16T18:50:00Z,90,5.6
2022-03-16T19:00:00Z,90,5.6
2022-03-16T19:20:00Z,90,5.6
2022-03-16T19:30:00Z,90,5.6
2022-03-16T19:50:00Z,91,4.5
2022-03-16T20:00:00Z,91,4.5
2022-03-16T20:20:00Z,91,4.5
2022-03-16T20:30:00Z,91,4.5
2022-03-16T20:50:00Z,91,3.4
2022-03-16T21:00:00Z,91,3.4
2022-03-16T21:20:00Z,91,3.4
2022-03-16T21:30:00Z,91,3.4
2022-03-16T21:50:00Z,89,2.8
2022-03-16T22:00:00Z,89,2.8
2022-03-16T22:20:00Z,89,2.8
2022-03-16T22:30:00Z,89,2.8
2022-03-16T22:50:00Z,90,2.6
2022-03-16T23:00:00Z,90,2.6
2022-03-16T23:20:00Z,90,2.6
2022-03-16T23:30:00Z,90,2.6
2022-03-16T23:50:00Z,93,0.4
2022-03-17T00:00:00Z,93,0.4
2022-03-17T00:20:00Z,93,0.4
2022-03-17T00:30:00Z,93,0.4
2022-03-17T00:50:00Z,93,-0.1
2022-03-17T01:00:00Z,93,-0.1
2022-03-17T01:20:00Z,93,-0.1
2022-03-17T01:30:00Z,93,-0.1
2022-03-17T01:50:00Z,97,-1.1
2022-03-17T02:00:00Z,97,-1.1
2022-03-17T02:20:00Z,97,-1.1
2022-03-17T02:30:00Z,97,-1.1
2022-03-17T02:50:00Z,96,-0.7
2022-03-17T03:00:00Z,96,-0.7
2022-03-17T03:20:00Z,96,-0.7
2022-03-17T03:30:00Z,96,-0.7
2022-03-17T03:50:00Z,97,-1.1
2022-03-17T04:00:00Z,97,-1.1
2022-03-17T04:20:00Z,97,-1.1
2022-03-17T04:30:00Z,97,-1.1
2022-03-17T04:50:00Z,97,-1.1
2022-03-17T05:00:00Z,99,-1.4
2022-03-17T05:20:00Z,99,-1.4
2022-03-17T05:30:00Z,99,-1.4
2022-03-17T05:50:00Z,99,-1.4
2022-03-17T06:00:00Z,98,-1.5
2022-03-17T06:20:00Z,98,-1.5
2022-03-17T06:30:00Z,98,-1.5
2022-03-17T06:50:00Z,98,-1.5
2022-03-17T07:00:00Z,98,-1.3
2022-03-17T07:20:00Z,98,-1.3
2022-03-17T07:30:00Z,98,-1.3
2022-03-17T07:50:00Z,98,-1.3
2022-03-17T08:00:00Z,98,-0.9
2022-03-17T08:20:00Z,98,-0.9
2022-03-17T08:30:00Z,98,-0.9
2022-03-17T08:50:00Z,98,-0.9
2022-03-17T09:00:00Z,98,0.7
2022-03-17T09:20:00Z,98,0.7
2022-03-17T09:30:00Z,98,0.7
2022-03-17T09:50:00Z,98,0.7
2022-03-17T10:00:00Z,97,2.9
2022-03-17T10:20:00Z,97,2.9
2022-03-17T10:30:00Z,97,2.9
2022-03-17T10:50:00Z,97,2.9
2022-03-17T11:00:00Z,95,4.5
2022-03-17T11:20:00Z,95,4.5
2022-03-17T11:30:00Z,95,4.5
2022-03-17T11:50:00Z,95,4.5
2022-03-17T12:00:00Z,94,7
2022-03-17T12:20:00Z,94,7
2022-03-17T12:30:00Z,94,7
2022-03-17T12:50:00Z,94,7
2022-03-17T13:00:00Z,93,8
2022-03-17T13:20:00Z,93,8
2022-03-17T13:30:00Z,93,8
2022-03-17T13:50:00Z,93,8
2022-03-17T14:00:00Z,91,7.6
2022-03-17T14:20:00Z,91,7.6
2022-03-17T14:30:00Z,91,7.6
2022-03-17T14:50:00Z,91,7.6
2022-03-17T15:00:00Z,83,8.7
2022-03-17T15:20:00Z,83,8.7
2022-03-17T15:30:00Z,83,8.7
2022-03-17T15:50:00Z,83,8.7
2022-03-17T16:00:00Z,82,5.7
2022-03-17T16:20:00Z,82,5.7
2022-03-17T16:30:00Z,82,5.7
2022-03-17T16:50:00Z,82,5.7
2022-03-17T17:00:00Z,85,4
2022-03-17T17:20:00Z,85,4
2022-03-17T17:30:00Z,85,4
2022-03-17T17:50:00Z,85,4
2022-03-17T18:00:00Z,85,3.3
2022-03-17T18:20:00Z,85,3.3
2022-03-17T18:30:00Z,85,3.3
2022-03-17T18:50:00Z,85,3.3
2022-03-17T19:00:00Z,84,3.2
2022-03-17T19:20:00Z,84,3.2
2022-03-17T19:30:00Z,84,3.2
2022-03-17T19:50:00Z,84,3.2
2022-03-17T20:00:00Z,84,3.2
2022-03-17T20:20:00Z,84,3.4
2022-03-17T20:30:00Z,84,3.4
2022-03-17T20:50:00Z,84,3.4
2022-03-17T21:00:00Z,84,3.4
2022-03-17T21:20:00Z,86,3.4
2022-03-17T21:30:00Z,86,3.4
2022-03-17T21:50:00Z,86,3.4
2022-03-17T22:00:00Z,86,3.4
2022-03-17T22:20:00Z,82,4.2
2022-03-17T22:30:00Z,82,4.2
2022-03-17T22:50:00Z,82,4.2
2022-03-17T23:00:00Z,82,4.2
2022-03-17T23:20:00Z,82,4.7
2022-03-17T23:30:00Z,82,4.7
2022-03-17T23:50:00Z,82,4.7
2022-03-18T00:00:00Z,82,4.7
2022-03-18T00:20:00Z,84,5
2022-03-18T00:30:00Z,84,5
2022-03-18T00:50:00Z,84,5
2022-03-18T01:00:00Z,84,5
2022-03-18T01:20:00Z,86,4.9
2022-03-18T01:30:00Z,86,4.9
2022-03-18T01:50:00Z,86,4.9
2022-03-18T02:00:00Z,86,4.9
2022-03-18T02:20:00Z,89,4.9
2022-03-18T02:30:00Z,89,4.9
2022-03-18T02:50:00Z,89,4.9
2022-03-18T03:00:00Z,89,4.9
2022-03-18T03:20:00Z,90,5
2022-03-18T03:30:00Z,90,5
2022-03-18T03:50:00Z,90,5
2022-03-18T04:00:00Z,90,5
2022-03-18T04:20:00Z,94,3.7
2022-03-18T04:30:00Z,94,3.7
2022-03-18T04:50:00Z,94,3.7
2022-03-18T05:00:00Z,94,3.7
2022-03-18T05:20:00Z,91,4.1
2022-03-18T05:30:00Z,91,4.1
2022-03-18T05:50:00Z,91,4.1
2022-03-18T06:00:00Z,91,4.1
2022-03-18T06:20:00Z,89,4.5
2022-03-18T06:30:00Z,89,4.5
2022-03-18T06:50:00Z,89,4.5
2022-03-18T07:00:00Z,89,4.5
2022-03-18T07:20:00Z,86,5
2022-03-18T07:30:00Z,86,5
2022-03-18T07:50:00Z,86,5
2022-03-18T08:00:00Z,86,5
2022-03-18T08:20:00Z,78,6.4
2022-03-18T08:30:00Z,78,6.4
2022-03-18T08:50:00Z,78,6.4
2022-03-18T09:00:00Z,78,6.4
2022-03-18T09:20:00Z,72,8.1
2022-03-18T09:30:00Z,72,8.1
2022-03-18T09:50:00Z,72,8.1
2022-03-18T10:00:00Z,72,8.1
2022-03-18T10:20:00Z,80,7
2022-03-18T10:30:00Z,80,7
2022-03-18T10:50:00Z,80,7
2022-03-18T11:00:00Z,80,7
2022-03-18T11:20:00Z,80,7
2022-03-18T11:30:00Z,80,7.4
2022-03-18T11:50:00Z,80,7.4
2022-03-18T12:00:00Z,80,7.4
2022-03-18T12:20:00Z,80,7.4
2022-03-18T12:30:00Z,82,8
2022-03-18T12:50:00Z,82,8
2022-03-18T13:00:00Z,82,8
2022-03-18T13:20:00Z,82,8
2022-03-18T13:30:00Z,80,8.3
2022-03-18T13:50:00Z,80,8.3
2022-03-18T14:00:00Z,80,8.3
2022-03-18T14:20:00Z,80,8.3
2022-03-18T14:30:00Z,87,7.3
2022-03-18T14:50:00Z,87,7.3
2022-03-18T15:00:00Z,87,7.3
2022-03-18T15:20:00Z,87,7.3
2022-03-18T15:30:00Z,89,7.2
2022-03-18T15:50:00Z,89,7.2
2022-03-18T16:00:00Z,89,7.2
2022-03-18T16:20:00Z,89,7.2
2022-03-18T16:30:00Z,76,7.6
2022-03-18T16:50:00Z,76,7.6
2022-03-18T17:00:00Z,76,7.6
2022-03-18T17:20:00Z,76,7.6
2022-03-18T17:30:00Z,79,6.1
2022-03-18T17:50:00Z,79,6.1
2022-03-18T18:00:00Z,79,6.1
2022-03-18T18:20:00Z,79,6.1
2022-03-18T18:30:00Z,78,5.6
2022-03-18T18:50:00Z,78,5.6
2022-03-18T19:00:00Z,78,5.6
2022-03-18T19:20:00Z,78,5.6
2022-03-18T19:30:00Z,78,5.1
2022-03-18T19:50:00Z,78,5.1
2022-03-18T20:00:00Z,78,5.1
2022-03-18T20:20:00Z,78,5.1
2022-03-18T20:30:00Z,81,3.8
2022-03-18T20:50:00Z,81,3.8
2022-03-18T21:00:00Z,81,3.8
2022-03-18T21:20:00Z,81,3.8
2022-03-18T21:30:00Z,83,3.6
2022-03-18T21:50:00Z,83,3.6
2022-03-18T22:00:00Z,83,3.6
2022-03-18T22:20:00Z,83,3.6
2022-03-18T22:30:00Z,84,3.2
2022-03-18T22:50:00Z,84,3.2
2022-03-18T23:00:00Z,84,3.2
2022-03-18T23:20:00Z,84,3.2
2022-03-18T23:30:00Z,86,2.2
2022-03-18T23:50:00Z,86,2.2
2022-03-19T00:00:00Z,86,2.2
2022-03-19T00:20:00Z,86,2.2
2022-03-19T00:30:00Z,87,1.7
2022-03-19T00:50:00Z,87,1.7
2022-03-19T01:00:00Z,87,1.7
2022-03-19T01:20:00Z,87,1.7
2022-03-19T01:30:00Z,87,1
2022-03-19T01:50:00Z,87,1
2022-03-19T02:00:00Z,87,1
2022-03-19T02:20:00Z,87,1
2022-03-19T02:30:00Z,87,1
2022-03-19T02:50:00Z,87,0.1
2022-03-19T03:00:00Z,87,0.1
2022-03-19T03:20:00Z,87,0.1
2022-03-19T03:30:00Z,87,0.1
2022-03-19T03:50:00Z,87,-0.3
2022-03-19T04:00:00Z,87,-0.3
2022-03-19T04:20:00Z,87,-0.3
2022-03-19T04:30:00Z,87,-0.3
2022-03-19T04:50:00Z,86,-0.9
2022-03-19T05:00:00Z,86,-0.9
2022-03-19T05:20:00Z,86,-0.9
2022-03-19T05:30:00Z,86,-0.9
2022-03-19T05:50:00Z,86,-1.5
2022-03-19T06:00:00Z,86,-1.5
2022-03-19T06:20:00Z,86,-1.5
2022-03-19T06:30:00Z,86,-1.5
2022-03-19T06:50:00Z,84,-1.1
2022-03-19T07:00:00Z,84,-1.1
2022-03-19T07:20:00Z,76,0.5
2022-03-19T07:30:00Z,76,0.5
2022-03-19T07:50:00Z,76,0.5
2022-03-19T08:00:00Z,76,0.5
2022-03-19T08:20:00Z,63,3.9
2022-03-19T08:30:00Z,63,3.9
2022-03-19T08:50:00Z,63,3.9
2022-03-19T09:00:00Z,63,3.9
2022-03-19T09:20:00Z,48,6.9
2022-03-19T09:30:00Z,48,6.9
2022-03-19T09:50:00Z,48,6.9
2022-03-19T10:00:00Z,48,6.9
2022-03-19T10:20:00Z,43,9
2022-03-19T10:30:00Z,43,9
2022-03-19T10:50:00Z,43,9
2022-03-19T11:00:00Z,43,9
2022-03-19T11:20:00Z,42,10.5
2022-03-19T11:30:00Z,42,10.5
2022-03-19T11:50:00Z,42,10.5
2022-03-19T12:00:00Z,42,10.5
2022-03-19T12:20:00Z,39,12.1
2022-03-19T12:30:00Z,39,12.1
2022-03-19T12:50:00Z,39,12.1
2022-03-19T13:00:00Z,39,12.1
2022-03-19T13:20:00Z,38,12.5
2022-03-19T13:30:00Z,38,12.5
2022-03-19T13:50:00Z,38,12.5
2022-03-19T14:00:00Z,39,12.7
2022-03-19T14:20:00Z,39,12.7
2022-03-19T14:30:00Z,39,12.7
2022-03-19T14:50:00Z,39,12.7
2022-03-19T15:00:00Z,39,12.4
2022-03-19T15:20:00Z,39,12.4
2022-03-19T15:30:00Z,39,12.4
2022-03-19T15:50:00Z,39,12.4
2022-03-19T16:00:00Z,44,11.3
2022-03-19T16:20:00Z,44,11.3
2022-03-19T16:30:00Z,44,11.3
2022-03-19T16:50:00Z,44,11.3
2022-03-19T17:00:00Z,43,11.5
2022-03-19T17:20:00Z,43,11.5
2022-03-19T17:30:00Z,43,11.5
2022-03-19T17:50:00Z,43,11.5
2022-03-19T18:00:00Z,52,10
2022-03-19T18:20:00Z,52,10
2022-03-19T18:30:00Z,52,10
2022-03-19T18:50:00Z,52,10
2022-03-19T19:00:00Z,64,7.9
2022-03-19T19:20:00Z,64,7.9
2022-03-19T19:30:00Z,64,7.9
2022-03-19T19:50:00Z,64,7.9
2022-03-19T20:00:00Z,68,6.4
2022-03-19T20:20:00Z,68,6.4
2022-03-19T20:30:00Z,68,6.4
2022-03-19T20:50:00Z,60,5.5
2022-03-19T21:00:00Z,60,5.5
2022-03-19T21:20:00Z,60,5.5
2022-03-19T21:30:00Z,60,5.5
2022-03-19T21:50:00Z,63,4.3
2022-03-19T22:00:00Z,63,4.3
2022-03-19T22:20:00Z,63,4.3
2022-03-19T22:30:00Z,63,4.3
2022-03-19T22:50:00Z,68,3.3
2022-03-19T23:00:00Z,68,3.3
2022-03-19T23:20:00Z,68,3.3
2022-03-19T23:30:00Z,68,3.3
2022-03-19T23:50:00Z,70,3.1
2022-03-20T00:00:00Z,70,3.1
2022-03-20T00:20:00Z,70,3.1
2022-03-20T00:30:00Z,70,3.1
2022-03-20T00:50:00Z,76,1.7
2022-03-20T01:00:00Z,76,1.7
2022-03-20T01:20:00Z,76,1.7
2022-03-20T01:30:00Z,76,1.7
2022-03-20T01:50:00Z,79,0.7
2022-03-20T02:00:00Z,79,0.7
2022-03-20T02:20:00Z,79,0.7
2022-03-20T02:30:00Z,79,0.7
2022-03-20T02:50:00Z,82,-0.2
2022-03-20T03:00:00Z,82,-0.2
2022-03-20T03:20:00Z,82,-0.2
2022-03-20T03:30:00Z,82,-0.2
2022-03-20T03:50:00Z,83,-0.4
2022-03-20T04:00:00Z,83,-0.4
2022-03-20T04:20:00Z,83,-0.4
2022-03-20T04:30:00Z,81,-0.4
2022-03-20T04:50:00Z,81,-0.4
2022-03-20T05:00:00Z,81,-0.4
2022-03-20T05:20:00Z,81,-0.4
2022-03-20T05:30:00Z,80,-0.4
2022-03-20T05:50:00Z,80,-0.4
2022-03-20T06:00:00Z,80,-0.4
2022-03-20T06:20:00Z,80,-0.4
2022-03-20T06:30:00Z,79,0.1
2022-03-20T06:50:00Z,79,0.1
2022-03-20T07:00:00Z,79,0.1
2022-03-20T07:20:00Z,79,0.1
2022-03-20T07:30:00Z,71,2.2
2022-03-20T07:50:00Z,71,2.2
2022-03-20T08:00:00Z,71,2.2
2022-03-20T08:20:00Z,71,2.2
2022-03-20T08:30:00Z,60,5
2022-03-20T08:50:00Z,60,5
2022-03-20T09:00:00Z,60,5
2022-03-20T09:20:00Z,60,5
2022-03-20T09:30:00Z,50,8.3
2022-03-20T09:50:00Z,50,8.3
2022-03-20T10:00:00Z,50,8.3
2022-03-20T10:20:00Z,50,8.3
2022-03-20T10:30:00Z,46,10.7
2022-03-20T10:50:00Z,46,10.7
2022-03-20T11:00:00Z,46,10.7
2022-03-20T11:20:00Z,44,12.1
2022-03-20T11:30:00Z,44,12.1
2022-03-20T11:50:00Z,44,12.1
2022-03-20T12:00:00Z,44,12.1
2022-03-20T12:20:00Z,43,13.5
2022-03-20T12:30:00Z,43,13.5
2022-03-20T12:50:00Z,43,13.5
2022-03-20T13:00:00Z,43,13.5
2022-03-20T13:20:00Z,43,14.9
2022-03-20T13:30:00Z,43,14.9
2022-03-20T13:50:00Z,43,14.9
2022-03-20T14:00:00Z,43,14.9
2022-03-20T14:20:00Z,43,15.5
2022-03-20T14:30:00Z,43,15.5
2022-03-20T14:50:00Z,43,15.5
2022-03-20T15:00:00Z,43,15.5
2022-03-20T15:20:00Z,46,14.9
2022-03-20T15:30:00Z,46,14.9
2022-03-20T15:50:00Z,46,14.9
2022-03-20T16:00:00Z,46,14.9
2022-03-20T16:20:00Z,51,13.5
2022-03-20T16:30:00Z,51,13.5
2022-03-20T16:50:00Z,51,13.5
2022-03-20T17:00:00Z,51,13.5
2022-03-20T17:20:00Z,58,10.1
2022-03-20T17:30:00Z,58,10.1
2022-03-20T17:50:00Z,58,10.1
2022-03-20T18:00:00Z,58,10.1
2022-03-20T18:20:00Z,62,7.8
2022-03-20T18:30:00Z,62,7.8
2022-03-20T18:50:00Z,62,7.8
2022-03-20T19:00:00Z,64,6.3
2022-03-20T19:20:00Z,64,6.3
2022-03-20T19:30:00Z,64,6.3
2022-03-20T19:50:00Z,64,6.3
2022-03-20T20:00:00Z,69,5.4
2022-03-20T20:20:00Z,69,5.4
2022-03-20T20:30:00Z,69,5.4
2022-03-20T20:50:00Z,69,5.4
2022-03-20T21:00:00Z,78,4.4
2022-03-20T21:20:00Z,78,4.4
2022-03-20T21:30:00Z,78,4.4
2022-03-20T21:50:00Z,78,4.4
2022-03-20T22:00:00Z,77,4.2
2022-03-20T22:20:00Z,77,4.2
2022-03-20T22:30:00Z,77,4.2
2022-03-20T22:50:00Z,77,4.2
2022-03-20T23:00:00Z,81,3.4
2022-03-20T23:20:00Z,81,3.4
2022-03-20T23:30:00Z,81,3.4
2022-03-20T23:50:00Z,81,3.4
2022-03-21T00:00:00Z,86,2.3
2022-03-21T00:20:00Z,86,2.3
2022-03-21T00:30:00Z,86,2.3
2022-03-21T00:50:00Z,86,2.3
2022-03-21T01:00:00Z,94,1.3
2022-03-21T01:20:00Z,94,1.3
2022-03-21T01:30:00Z,94,1.3
2022-03-21T01:50:00Z,97,0.8
2022-03-21T02:00:00Z,97,0.8
2022-03-21T02:20:00Z,97,0.8
2022-03-21T02:30:00Z,97,0.8
2022-03-21T02:50:00Z,97,0.6
2022-03-21T03:00:00Z,97,0.6
2022-03-21T03:20:00Z,97,0.6
2022-03-21T03:30:00Z,97,0.6
2022-03-21T03:50:00Z,97,0.3
2022-03-21T04:00:00Z,97,0.3
2022-03-21T04:20:00Z,97,0.3
2022-03-21T04:30:00Z,97,0.3
2022-03-21T04:50:00Z,98,0.4
2022-03-21T05:00:00Z,98,0.4
2022-03-21T05:20:00Z,98,0.4
2022-03-21T05:30:00Z,98,0.4
2022-03-21T05:50:00Z,97,0.2
2022-03-21T06:00:00Z,97,0.2
2022-03-21T06:20:00Z,97,0.2
2022-03-21T06:30:00Z,97,0.2
2022-03-21T06:50:00Z,96,0.1
2022-03-21T07:00:00Z,96,0.1
2022-03-21T07:20:00Z,96,0.1
2022-03-21T07:30:00Z,96,0.1
2022-03-21T07:50:00Z,88,1.4
2022-03-21T08:00:00Z,88,1.4
2022-03-21T08:20:00Z,88,1.4
2022-03-21T08:30:00Z,88,1.4
2022-03-21T08:50:00Z,79,4.3
2022-03-21T09:00:00Z,79,4.3
2022-03-21T09:20:00Z,79,4.3
2022-03-21T09:30:00Z,68,7.8
2022-03-21T09:50:00Z,68,7.8
2022-03-21T10:00:00Z,68,7.8
2022-03-21T10:20:00Z,68,7.8
2022-03-21T10:30:00Z,57,10.3
2022-03-21T10:50:00Z,57,10.3
2022-03-21T11:00:00Z,57,10.3
2022-03-21T11:20:00Z,57,10.3
2022-03-21T11:30:00Z,50,11.2
2022-03-21T11:50:00Z,50,11.2
2022-03-21T12:00:00Z,50,11.2
2022-03-21T12:20:00Z,50,11.2
2022-03-21T12:30:00Z,48,12.1
2022-03-21T12:50:00Z,48,12.1
2022-03-21T13:00:00Z,48,12.1
2022-03-21T13:20:00Z,48,12.1
2022-03-21T13:30:00Z,48,12.6
2022-03-21T13:50:00Z,48,12.6
2022-03-21T14:00:00Z,48,12.6
2022-03-21T14:20:00Z,48,12.6
2022-03-21T14:30:00Z,44,12.5
2022-03-21T14:50:00Z,44,12.5
2022-03-21T15:00:00Z,44,12.5
2022-03-21T15:20:00Z,44,12.5
2022-03-21T15:30:00Z,44,11.5
2022-03-21T15:50:00Z,44,11.5
2022-03-21T16:00:00Z,44,11.5
2022-03-21T16:20:00Z,48,9.9
2022-03-21T16:30:00Z,48,9.9
2022-03-21T16:50:00Z,48,9.9
2022-03-21T17:00:00Z,48,9.9
2022-03-21T17:20:00Z,58,7.8
2022-03-21T17:30:00Z,58,7.8
2022-03-21T17:50:00Z,58,7.8
2022-03-21T18:00:00Z,58,7.8
2022-03-21T18:20:00Z,71,6
2022-03-21T18:30:00Z,71,6
2022-03-21T18:50:00Z,71,6
2022-03-21T19:00:00Z,71,6
2022-03-21T19:20:00Z,84,4.2
2022-03-21T19:30:00Z,84,4.2
2022-03-21T19:50:00Z,84,4.2
2022-03-21T20:00:00Z,84,4.2
2022-03-21T20:20:00Z,89,2.8